content,score,clean_content
Sangat menyenangkan belajar menggunakan. Karena menggunakan perpaduan belajar dan bermain. Saran untuk update kedepannya adalah tambahkan bahasa Indonesia sebagai bahasa perangkat. Terima kasih,5,sangat senang ajar guna karena padu dan main saran untuk update depan adalah tambah bahasa bagai perangkat terima kasih
"Sangat membantu dalam meningkatkan kemampuan bahasa asing, tersedia banyak bahasa selain bahasa inggris, sangat direkomendasikan untuk pelajar teutama mahasiswa.",5,sangat bantu dalam tingkat mampu bahasa sedia banyak selain inggris rekomendasi untuk ajar teutama mahasiswa
"aplikasi nya bagus banget, cocok bagi yang pengen belajar bahasa. Saya baru pake aplikasi ini 1 minggu tapi kemampuan bahasa saya jadi meningkat pesat. Bener bener love sama Duolingo❤",5,bagus banget cocok bagi ken ajar bahasa saya baru pake ini minggu tapi mampu jadi tingkat pesat bener love sama
"sangat membantu,dengan metode pengajaran yang mudah di mengerti,menurut aku ini cocok banget buat kalian yang masih pemula bahasa inggris.semangat!!",5,sangat membantudengan metode ajar mudah di mengertimenurut aku ini cocok banget buat kalian masih mula bahasa inggrissemangat
"Aplikasi nya simpel dan mudah untuk belajar bahasa inggris,semoga selalu konsisten buat teman""yang lagi sama belajar bahasa inggris....",4,simpel dan mudah untuk ajar bahasa inggrissemoga selalu konsisten buat temanyang lagi sama inggris
"Puas bnget sama aplikasi duolingo, aplikasi terbaik untuk belajar bahasa asing.. ga terasa kalo lagi belajar, terus lagi pengingatnya bagus bngt, kan dlm belajar pasti ada bosannya tpi di duolingo nyaman aja kalo lgi bosen",5,puas bnget sama baik untuk ajar bahasa ga asa kalau lagi terus ingat bagus bngt kan dlm pasti ada tpi di nyaman lgi bosen
"Alhamdulillah di kelas 8 ini bahasa Inggris ku dapat niai 81, karena terbantu dengan nilai bahasa Inggris ku akhirnya aku peringkat 2 di paralel 66, thank you Duolingo 🥰🤩, ayo teman-teman jadi juara bersama Duolingo yaaa......!!!",5,alhamdulillah di kelas ini bahasa inggris ku dapat nia karena bantu dengan nilai akhir aku peringkat paralel thank you ayo temanteman jadi juara sama ya
"Bagus bagus aja sih.. tpi habis update levelnya ada yang diulang, tpi gk papa. Yang masalah catatan tiap unitnya kok dihapus.... Padahal bisa buat ulas ulang 😡😡. Sama tambahin Duolingo Math ke ANDROID!!. Mentang mentang i0s mahal cuma dikasih buat io2😡😡😡",3,bagus tpi habis update level ada ulang gk papa masalah catat tiap unit kok hapus padahal bisa buat ulas sama tambahin math ke android mentang i0s mahal cuma kasih io2
"aplikasi yang bagus banget buat yang mau belajar berbagai bahasa, bisa untuk berbagai kalangan juga. bisa belajar nulis,mendengar, bicara dll. pokoknya bagus banget",5,bagus banget buat mau ajar bagai bahasa bisa untuk kalang juga nulismendengar dll pokok
"Sebenarnya versi baru lebih bagus, tapi saya suka versi lama dulu. Yang mana masih ada kolom komentar orang lain dan bisa ganti foto profil. Dikolom komentar, saya bisa belajar dari orang² alih disana apa perbedaan huruf² jamak atau kata kerja. Tpi ini malah engak ada. Dan foto profil, saya hanya ingin memakai foto profil bukan Avatar. Mungkin mengunakan Avatar agar terlihat dari ciri khas sja, tapi kami juga ingin mengunakan foto profil seperti diversi lama. Tolong jangan dihilangkan ke 2 itu",2,benar versi baru lebih bagus tapi saya suka lama dulu mana masih ada kolom komentar orang lain dan bisa ganti foto profil ajar dari orang2 alih sana apa beda huruf2 jamak atau kata tpi ini malah engak hanya ingin bukan avatar mungkin mengunakan agar ciri khas sja kami juga seperti tolong jangan hilang ke itu
"aplikasi bahasa Inggris yg sangat mudah di pahami ga ngebosenin, gratis hampir ga ada iklannya,beda bnget sama aplikasi bahasa Inggris yg lain, kenapa baru ketemu sekarang aplikasi bahasa Inggris sebagus ini, pokoknya rekomen bnget😍🥰😍🥰😘😘",5,bahasa inggris sangat mudah di paham ga ngebosenin gratis hampir ada iklannyabeda bnget sama lain kenapa baru ketemu sekarang bagus ini pokok rekomen
"Aplikasi bagus👍, hanya saja untuk belajar bahasa Jepang tidak bisa translate bahasa Indonesia. Untuk orang yang tidak bisa bahasa Inggris seperti saya itu sangat menyusahkan. Tolong untuk di update 🙏",4,bagus hanya saja untuk ajar bahasa jepang tidak bisa translate orang inggris seperti saya itu sangat susah tolong di update
"tolong jangan ada batas kesalahan, saya sudah menyukai cara belajar nya, tetapi kadang kadang ada yang lupa atau salahketik dan menyebabkan kita salah, mohon semuanya pake hati unlimited saja, atau adakan event agar kita bisa mendapatkan hati unlimited secara gratis",5,tolong jangan ada batas salah saya sudah suka cara ajar tetapi kadang lupa atau salahketik dan sebab kita mohon semua pake hati unlimited saja adakan event agar bisa dapat gratis
aplikasi yang bisa membuat kamu cepat bisa menghafal b.inggris + kalau kita salah di koreksi sampai benar ada waktu yang untuk koreksi berapa lama kita belajar di duolingo pokoknya bintang 5,5,bisa buat kamu cepat hafal binggris kalau kita salah di koreksi sampai benar ada waktu untuk berapa lama ajar pokok bintang
Sangat menyenangkan dan bisa menambah pengetahuan saya saya suka sekali dengan apk duolingo ini gara gara di sekolah ada game duolingo jadi aku donwlod aja dehh pesanku : kalian harus cobain pelajaran ini deh ada papan perinkatnya lohh jadi makin semangat,5,sangat senang dan bisa tambah tahu saya suka sekali dengan ini gara di sekolah ada game jadi aku donwlod dehh pesan kalian harus cobain ajar papan perinkatnya lohh makin semangat
"bagus nggak nyesel jadi tambah bahasa tapi tolong kalau bisa yang selain bahasa inggris pakai bahasa Indonesia, tapi ya nggak masalah si jadi tambah belajar tapi kalu bisa tolong ya..... ya bisa pakai bahasa Indonesia atau Inggris gitu tolong kalau bisa tambahin ya soalnya juga masih bingung",5,bagus nggak nyesel jadi tambah bahasa tapi tolong kalau bisa selain inggris ya masalah ajar kalu atau gitu tambahin soal juga masih bingung
aplikasi nya bagus buat anak sekolah dan mudah dimengerti buat pelajaran bahasa Inggris disekolah bisa hafal langsung dan Terima kasih Duolingo karena telah memberikan pengajaran yang standar bagi anak sekolah dan saya ucapkan terimakasih sebanyak-banyaknya untuk Duolingo dan semoga bisa sukses karir nya terimakasih Duolingo,5,bagus buat sekolah dan mudah erti ajar bahasa inggris seko bisa hafal langsung terima kasih karena telah beri standar bagi saya ucap terimakasih sebanyakbanyaknya untuk moga sukses karir
"gila ni aplikasi hebat banget aku aja baru 1 mingu dah lancar bahasa asing.. lebih hebatnya lagi kita barlatih tanpa stres dan gk perlu malu kalau salah, jadi buat kalian yang mau juga kayak aku langsung dwonload gk perlu takut karna duolingo geratis dan bebas iklan... memang pool👍🤩✨👏",5,gila ni hebat banget aku baru mingu dah lancar bahasa lebih lagi kita barlatih tanpa stres dan gk perlu malu kalau salah jadi buat kalian mau juga kayak langsung dwonload takut karna gerat bebas iklan memang pool
"Sangat berguna dan bermanfaat bagi kita yang sedang belajar berbahasa Inggris,saya sarankan untuk belajar menggunakan duolinggo. Aplikasi yang sangat menarik dan mudah dipahami. Bisa belajar dari kapanpun dan di manapun. Bintang 5 ✨✨✨",5,sangat guna dan manfaat bagi kita sedang ajar bahasa inggrissaya saran untuk duolinggo tarik mudah paham bisa dari kapan di mana bintang
"ini benar benar sangat membantu,apalagi untuk saya yg suka bermain sambil belajar.tpi kadang gada suara nya padahal udah full volume tolong perbaiki ya kak",5,ini benar sangat membantuapalagi untuk saya suka main sambil belajartpi kadang gada padahal udah full volume tolong baik ya kak
"bikin tambah semangat belajar,meskipun hatinya cuma 5,justru itu bikin kita buat hemat dan fokus,makasihh ya,ini bermanfaat buat orang yang pengen belajar bahasa:)",5,tambah semangat belajarmeskipun hati cuma justru itu kita buat hemat dan fokusmakasihh yaini manfaat orang ken ajar bahasa
"sangat membantu dalam belajar bahasa inggris, keren",5,sangat bantu dalam ajar bahasa inggris keren
"Apk ini bagus banget buat belajar bahasa apalagi buat pemula dan buat yang mau ningkatin skill bahasa inggrisnya, tapi sayang banget banyak unsur lgb*nya apalagi kalo pas percakapannya",3,ini bagus banget buat ajar bahasa apalagi mula dan mau ningkatin skill inggris tapi sayang banyak unsur lgbnya kalau pas cakap
"oke. cara pengajaran ny bagus, nggak buat pusing dan gak ada kendala dari apl. apl ny juga nggak berat. ya, pokoknya bagus sih aplikasi nya. sempurna. sukses terus developer:)",5,oke cara ajar ny bagus nggak buat pusing dan tidak ada kendala dari apl juga berat ya pokok sempurna sukses terus developer
"Aplikasi yang sangaaaaaaaaat bagus, membantu belajar bahasa asing. Karena sebuah hadist mengatakan bahwa ""Barangsiapa mempelajari bahasa suatu bangsa, maka ia akan selamat dari tipu daya mereka."" Ayooo berbondong bondonglah kalian download duolingo. Hehe",5,sangat bagus bantu ajar bahasa karena buah hadist kata bahwa barangsiapa suatu maka ia akan selamat dari tipu daya mereka ayo bondong kalian hehe
aplikasi duolingo ini sangatlah bagus cocok untuk kita yang ingin pergi ke suatu negara aplikasi ini berguna banget kita belajar bahasa yang bisa Jerman bisa Inggris atau Afrika pokoknya bagus banget deh terima kasih 🙏👍🥰😘,5,ini sangat bagus cocok untuk kita ingin pergi ke suatu negara guna banget ajar bahasa bisa jerman inggris atau afrika pokok terima kasih
apk nya sangat bermanfaat bagi pemula yang ingin sekali belajar banyak bahasa.. fitur² nya juga banyak sekali dan beragam. saya sangat suka sekalii :>,5,sangat manfaat bagi mula ingin sekali ajar banyak bahasa fitur juga dan agam saya suka
"seru banget belajar di Duolingo jadi setiap hari bisa mengetahui banyak kosa kata, dan aku seneng banget belajar di Duolingo karena peningkatan aku banyak menghafal bahasa lain, di Duolingo banyak bahasa yang kita mau pelajari bukan hanya bahasa Inggris bahasa lainnya ada jadi aku kasi bintang 5❤✨✨",5,seru banget ajar di jadi tiap hari bisa tahu banyak kosa kata dan aku neng karena tingkat hafal bahasa lain kita mau bukan hanya inggris ada kasi bintang
"aplikasi ini sangat membantu dan memotivasi saya,beda halnya jika belajar tatap muka, soalnya pasti ada yang akan komentar merendahkan& kurang menghargai yg mau belajar,akan tetapi di duolingo belajar terasa lebih ringan & tidak memakan banyak biaya",4,ini sangat bantu dan motivasi sayabeda hal jika ajar tatap muka soal pasti ada akan komentar rendah kurang harga mau belajarakan tetapi di asa lebih ringan tidak makan banyak biaya
Duolingo ini sangat membantu kita dalam belajar bahasa Inggris dan juga Duolingo membatu kita mengucapkan kata.terima kasi Duolingo karena sudah mengajari ku tentang bahasa Inggris dan Duolingo seperti permainan terimakasi Duolingo saya sudah memberi reting 5 semoga di kirim hadiah dari duolingo,5,ini sangat bantu kita dalam ajar bahasa inggris dan juga batu ucap kataterima kasi karena sudah ku tentang seperti main terimakasi saya beri reting moga di kirim hadiah dari
"Menurut aku, Duolingo itu berguna banget buat kita semua karena Duolingo membantu kita dalam belajar bahasa Inggris dan berbagai bahasa lainnya disini pokoknya aplikasi ini berguna dan bermanfaat banget deh di dunia pendidikan",5,turut aku itu guna banget buat kita semua karena bantu dalam ajar bahasa inggris dan bagai lain sini pokok ini manfaat di dunia didik
"Saya sangat menyukai aplikasi ini. Saya belajar bahasa jepang disini. Tapi sayangnya tidak ada translite untuk bahasa Indonesia, cuma ada bahasa inggris. Itu sangat menghambat dalam pelajaran. Kepada pengembang, tolong sediakan translite untuk bahasa Indonesia. Jika itu tersedia, saya akan betah disini. Mungkin setelah jepang, saya akan belajar bahasa yang lain, jika translite Indonesia nya ada Tolong sediakan bahasa penuturnya bahasa Indonesia.",4,saya sangat suka ini ajar bahasa jepang sini tapi sayang tidak ada translite untuk cuma inggris itu hambat dalam kepada kembang tolong sedia jika akan betah mungkin telah lain tutur
"Applikasi ini berguna banget loh, saya menjadi pintar karena Duolingo, di Duolingo ada banyak bahasa seperti bahasa Inggris, Korea, cina, dan lain sebagai nya. Makasih Duolingo udah ajarin saya bahasa inggris",5,applikasi ini guna banget loh saya jadi pintar karena di ada banyak bahasa seperti inggris korea cina dan lain bagai makasih udah ajarin
game nya seru kayak main game aku punya aplikasi ini jadi sering mainkan soalnya aku bisa jadi pinter bahasa lain aku beri reting 5 soalnya bermanfaat semoga bisa lebih seru lagi ya Terima kasih...,5,game seru kayak main aku punya ini jadi sering soal bisa pinter bahasa lain beri reting manfaat moga lebih lagi ya terima kasih
"sorry but what happen? knp animasi, efek suara, dan tampilannya jdi beda ya setelah aku di bab pengelana yg bagian 2? jadi kurang tertarik nih, tampilan nyabdda bngt ga seru",3,sorry but what happen knp animasi efek dan tampil jdi beda ya telah aku di bab kelana bagi jadi kurang tarik nih nyabdda bngt ga seru
aplikasi ini sangat bagus bagi yang ingin lancar semua bahasa ini paling cocok sih apalagi yang ingin belajar bahasa Inggris.. semoga aplikasi Duolingo semakin maju..💯,5,ini sangat bagus bagi ingin lancar semua bahasa paling cocok apalagi ajar inggris moga makin maju
"game yang sangat bagus sekali, aku dapat mengetahui dan belajar bahasa asing. kursus ini sangat menarik dengan adanya latihan sulit di bagian akhir, terima kasih telah hadir mengisi waktu luangku. aku tidak akan lupa sehari pun memainkan game seru ini karena terdapat notifikasinya",5,game sangat bagus sekali aku dapat tahu dan ajar bahasa kursus ini tarik dengan ada latih sulit di bagi akhir terima kasih telah hadir isi waktu luang tidak akan lupa hari pun main seru karena notifikasi
"mudah belajar bahasa lain, bisa belajar dengan santai, kata yang di pelajari sebelum di ulang lagi di next lesson nya cara yang sangat bagus, dapat memperkuat daya ingat saya terhadap kata yang saya pelajari, stay enthusiastic and keep improving",5,mudah ajar bahasa lain bisa dengan santai kata di belum ulang lagi next lesson cara sangat bagus dapat kuat daya ingat saya hadap stay enthusiastic and keep improving
"sangat bagus, di duolingo kita dapat belajar berbicara, mendengar dan mengartikan bahasa Inggris, jangan terlalu cepat menyerah dalam belajar bahasa Inggris, nikmati saja prosesnya , terimakasih duolingo",5,sangat bagus di kita dapat ajar dengar dan bahasa inggris jangan terlalu cepat serah dalam nikmat saja proses terimakasih
"saya suka dengan cara belajar yg yg menggabungkan antara speaking, write, lizening dan yang lainya. Serta metode belajar yg tidak membuat cepat bosen",5,saya suka dengan cara ajar gabung antara speaking write lizening dan lai serta metode tidak buat cepat bosen
Tadinya ni apk bagus gk ada masalah samsek tpi pas di update malah jadi sering bung+gambar nya jadi gk bergerak waktu belum di update gambar nya bergerak dan itu yang ngebuat belajar aku jadi seru ehh tpi pas di update malah jadi kek gini tolong ya di perbaiki lagi karna menurut ku ini apk yang paling bess,3,tadi ni bagus gk ada masalah samsek tpi pas di update malah jadi sering bunggambar gerak waktu belum gambar dan itu ngebuat ajar aku seru ehh kek gin tolong ya baik lagi karna turut ku ini paling bess
