content,score,clean_content
aplikasi duolingo sangatlah bagus untuk belajar semua bahasa dari bahasa Inggris dan seterusnya serulah pokoknya,5,aplikasi bagus ajar bahasa inggris seru pokok
keren bisa belajar bahasa dengan cepat,5,keren ajar bahasa cepat
baguss bangett buat belajat bahasa inggris,5,baguss bangett belajat bahasa inggris
sukak banget!!! ayoo belajar banyak bahasa di Duolingo 😍,5,sukak banget ayoo ajar bahasa
bagus tapi boleh gak bikin jadi banyak percapan nya,5,bagus cap
sangat puas sekali dengan yang di tawarkan cara belajar oleh duolingo 😊😊,5,puas tawar ajar
aplikasi yang sangat membantu dalam belajar bahasa asing👍🏽,5,aplikasi bantu ajar bahasa asing
bagus untuk belajar bahasa Inggris dan lain-lain,5,bagus ajar bahasa inggris lainlain
"aplikasi yg baik kita dalam belajar bahasa karena aplikasi selalu mengigatkan untuk belajar ketika kita lalai,aplikasi yang sangat bagus",5,aplikasi ajar bahasa mengigatkan lalaiaplikasi bagus
"aplikasi ini sangat seru dan juga bermanfaat untuk kalian yang bosan dengan metode belajar kalian yang biasa, karena di Duolingo kita belajar sekaligus bermain juga",4,aplikasi seru manfaat bosan metode ajar main
sangat asyik untuk belajar bahasa apapun,5,asyik ajar bahasa
menyenangkan bisa belajar bahasa orang asing,5,senang ajar bahasa asing
Recommended buat kmu yang mau belajar bahasa Inggris yaa,5,recommended kmu ajar bahasa inggris yaa
Kenapa pada soal yang menggunakan suara. Suara nya tdk keluar ya. Akses izin aplikasi sdh saya setujui semua . Mohon bantuan,5,akses izin aplikasi mohon bantu
aplikasi yang bagus buat belajar bahasa Inggris,5,aplikasi bagus ajar bahasa inggris
"Bro, yg bener lah bikin apk ini, gw udah lama belajar bahasa Inggris sampe ke buka unit 2, eh besoknya malah di turunin ke unit 1 lagi tanpa alesan yg jelas, plis lah",1,saudara aplikasi ajar bahasa inggris buka unit eh besok turunin alesan plis
"sangat senang ketemu sama aplikasi ini, recom banget deh buat pemula seperti saya",4,senang ketemu aplikasi recom banget
sangat membantu untuk mempelajari bahasa,5,bantu ajar bahasa
jadi makin yakin dalam pengucapan kata dan frasa.. good👍👍,5,frasa bagus
Saya sangat lancar bahasa Jerman setelah belajar dengan Duolingo,5,lancar bahasa jerman ajar
"bermanfaat sekali, jadi mudah buat belajar",4,manfaat mudah ajar
aku menyukai duolingo duolingo hebat dan bikin aku jadi pintar dan bisa berbahasa Inggris,1,suka hebat pintar bahasa inggris
aku suka sama aplikasi ini bisa belajar bahasa apa saja.,5,suka aplikasi ajar bahasa
sebenarnya yang saya kurang suka dari Duolingo adalah karena mereka tidak seperti dulu yang tidak berbayar tapi dengan aplikasi ini saya bisa belajar bahasa inggris,5,suka bayar aplikasi ajar bahasa inggris
menurutku cocok untuk anak² belajar bahasa Inggris dan lainya yg pengen pergi keluar negeri cocok buat kalian belajar bahasanya dan Duolingo usahain bisa offline pakenya,5,cocok ajar bahasa inggris lai pergi negeri usahain offline pakenya
"Saya sangat suka aplikasi ini,, karena saay pintar bahasa ingris,, terima kasih untuk aplikasi ini ya,, bagi kalian download aplikasi ini jangan sampai kalian terlambat ya",5,suka aplikasi saay pintar bahasa ingris terima kasih download lambat
"bagus banget buat belajar bahasa, aplikasi nya seru, tidak membosankan ... banyak juga pilihan bahasanya ... belajar menyenangkan",5,bagus banget ajar bahasa aplikasi seru bosan senang
DOULINGO merupakan apk yg bagus untuk belajar bahasa,5,doulingo rupa aplikasi bagus ajar bahasa
sangat membantu untuk yg memulai belajar bahasa Inggris,5,bantu ajar bahasa inggris
gem nya bagus mudah untuk kita belajar bahasa inggris,5,gem bagus mudah ajar bahasa inggris
"membantu belajar bahasa jepang, bagi saya yang pemula",5,bantu ajar bahasa jepang
aku menyukai nya karna bisa melatih kita dengan bahasa asing,4,suka latih bahasa asing
"Saya sudah berlangganan pro, tapi tidak aktif fitur pronya. Solusinya gmn ya? Alasan yang tertulis: ""tidak bisa terhubung dengan play store""",2,langgan profesional aktif fitur pro solusi bagamana alas tulis hubung play store
"belajarnya seru dan bahasa impian ku(Jepang) bisa aku pelajari tanpa les, makasih duolingooo",5,ajar seru bahasa impi kujepang les terima kasih
bagus bisa melatih anak bahasa inggris good,4,bagus latih bahasa inggris
sangat bagus buat belajar bahasa bagi pemula,5,bagus ajar bahasa
saya dapat ilmu download duolingo sekarang agar bisa belajar bahasa lain gratis!,5,ilmu download ajar bahasa gratis
"Terpaksa saya harus tinggalkan aplikasi Duolingo karena tidak seprti versi 5.55.4 yang sangat bagus untuk belajar, belajar nya per materi jadi saya tahu materi apa yang akan saya pelajari tapi kini Duolingo per level dan jauh lebih menyulitkan daripada yang lama. Beritahu aku jika tampilan Duolingo sudah seperti versi yang lama karena saya akan menggunakan nya kembali, selamat tinggal Duolingo",3,paksa tinggal aplikasi seprti versi bagus ajar materi level sulit beritahu tampil selamat
"aplikasinya bagus banget buat pemula yang mau belajar dari dasar, ada banyak bahasa yang bisa dipelajari juga",5,aplikasi bagus banget ajar dasar bahasa
Kenapa di pembelajaran bahasa jepang tdk ada terjemahan indonesia nya ? Kepingin daftar premium tapi ragu krna gk ada terjemahan indonesia nya,4,ajar bahasa jepang terjemah daftar premium ragu krna
"aplikasinya asli bagusss bangettt, bener bener ngebantuu banget buat belajarr b.inggri, jadi lebih mudah dimengerti dan dipraktekan langsung pkoknya the bestt",5,aplikasi asli bagus banget ngebantuu belajarr binggri mudah erti praktek langsung pkoknya bestt
"aplikasi ini sangat seru, dan tidak membuat saya bosan untuk belajar Bhs.Inggris. Aplikasi ini cocok untuk pemula yang baru belajar Bhs.Inggris.",5,aplikasi seru bosan ajar bhsinggris cocok
sangat terbantu untuk latihan bahasa,5,bantu latih bahasa
"Sering tidak ada Suara pada huruf hiragana serta lambat terbuka untuk pelajaran huruf katakana, mohon diperbaiki bug tersebut...",4,huruf hiragana lambat buka ajar katakana mohon bug
"sangat membantu, semoga dengan aplikasi ini saya bisa berbahasa inggris",3,bantu moga aplikasi bahasa inggris
sangat membantu belajar bahasa inggris💗💗,5,bantu ajar bahasa inggris
aplikasi ini sangat membantu untuk mempelajari bahasa baru!,5,aplikasi bantu ajar bahasa
"bagus,belajarnya asik,terus ngak ngebosenin kayak main game😊👍",5,bagusbelajarnya asikterus ngak ngebosenin kayak main game
keren sangat membantu materi terstruktur,5,keren bantu materi struktur
"Suka banget sama aplikasinya, kita bisa belajar berbagai bahasa sambil main game, bahkan ada peringkatnya. 😁👍",5,suka banget aplikasi ajar bahasa main game peringkat
"suka banget, aplikasinya sangat nyaman buat belajar😊",5,suka banget aplikasi nyaman ajar
Sangat berguna ini aplikasi tokopedia akhirnya bisa belajar bahasa alien,5,aplikasi tokopedia ajar bahasa alien
bagus saya suka krena kita bisa belajar dari kata2 dasar untuk pemula😇,5,bagus suka krena ajar dasar
"Good, sangat membantu Iklan tolong diperbaiki",3,bagus bantu iklan tolong
sangat membantu utk belajar bahasa inggris,5,bantu ajar bahasa inggris
"sangat seru untuk belajar berbahasa, perlahan tapi pasti , dan tidak monoton..",5,seru ajar bahasa perlahan monoton
aplikasinya bagus tapi kenapa gabisa masuk malah stuck di logo duolingo kan jadi males pengen belajarnya hadeuh tolong ya perbaiki padahal wifiku lancar lancar aja,3,aplikasi bagus masuk stuck logo males ajar hadeuh tolong wifiku lancar
membantu untuk belajar b. Inggris dan bahasa lainnya dan sangat bermanfaat karena membantu untuk mengingat dan konsentrasi yang lebih kuat,5,bantu ajar b inggris bahasa manfaat konsentrasi kuat
sangat membantu untuk belajar sendiri,4,bantu ajar
"aplikasinya worth it banget buat akuuuu, gaperlu nyari guru les bahasa inggris, masih ada duolingo. lup lup pokona mah❤️❤️",5,aplikasi worth it banget gaperlu cari guru les bahasa inggris lup pokona mah
"dulu pernah nyoba tapi karna bosan saya hapus aplikasinya, mungkin aplikasi ini harus sedikit ada perubahan atau penambahan fitur seperti menambahkan teman online atau bot berbicara agar mudah di hafal. maksud saya seperti melatih kata dengan mengobrol.",5,nyoba bosan hapus aplikasi ubah fitur online bot mudah hafal maksud latih obrol
doulingo bagus banget banget banget ga tau harus bilang ap tapi bagus banget wajib punya buat balajar,5,doulingo bagus banget wajib balajar
aplikasi ini sangat membantu saya untuk belajar bahasa lain saya suka aplikasi ini😘☺️,5,aplikasi bantu ajar bahasa suka
sangat membantu bagi anak untuk belajar,5,bantu ajar
dapat membantu saya lebih banyak mengenal frasa dan menjadikan bahasa inggris saya lebih baik daripada sebelum nya.thank you so much duolingo,5,bantu kenal frasa bahasa inggris nyathank you so much
"bagus mudah di pahami, tapi lebih bagus versi yg dulu",4,bagus mudah paham versi
"sangat bagus, cocok untuk belajar, cara belajar nya juga mudah dan seru. buruan download biar bisa belajar bahasa² luar",5,bagus cocok ajar mudah seru buru download bahasa2
karena pembelajaran sangat bagus dan tanpa gangguan dari duolingo,5,ajar bagus ganggu
sangat membantu untuk yang mau bener benar belajar bahasa lain,5,bantu ajar bahasa
duolingo sangat bagus saya sekarang lancar bahasa inggris,5,bagus lancar bahasa inggris
"luar biasa, menstimulus pengetahuan bahasa inggris yg telah lama tersimpan di memori otak untuk keluar kembali, keren!",5,stimulus bahasa inggris simpan memori otak keren
"bagus,dapat mengajarkan kita kata kata yang belum kita pahami",5,bagusdapat ajar paham
bagus untuk belajar berbagai bahasa,4,bagus ajar bahasa
dengan aplikasi ini saya bisa belajar dengan lebih semangat lagi,3,aplikasi ajar semangat
aplikasinya bagus untuk belajar bahasa Inggris,5,aplikasi bagus ajar bahasa inggris
Suadah bagus tetapi sekarang kek apa apa diduitin. Tambahan diharapkan ada indo jepang dan sbg ny jangan indo English doang. Tapi tiap bahasa bisa indo,2,suadah bagus diduitin harap jepang english bahasa
ini sangat berguna untuk belajar bahasa,4,ajar bahasa
"aplikasi nya bagus ,mudah dipahami ,tidak ada iklan sama sekali ,kalo belajar bertahab terus kayanya bisa bahasa Inggris",5,aplikasi bagus mudah paham iklan ajar bertahab kayak bahasa inggris
aplikasi yang sangat membantu saya untuk belajar bhs inggris,5,aplikasi bantu ajar bhs inggris
"jadi banyak iklan sekarang, ga kaya dulu :(",4,iklan kaya
gemenya menantang dan kayak lagi belajar bahasa Inggris ya... makasih sudah ngajarin aku sampek aku bisa bahasa Inggris sekali lagi Terima kasih... 🙏🙏🙏🙏 dadah...,5,gemenya tantang kayak ajar bahasa inggris terima kasih ngajarin sampek dadah
menurut ku ini sangat lah gampang dan menyenangkan saya juga jadi bisa belajar bahasa yang aku belum mengerti terimakasih duolingo!😁,5,ku gampang senang ajar bahasa erti terimakasih
"sangat bagus ,buat yang mau bljr bisa di duo lingo",5,bagus bljr duo lingo
"terima kasih dolingo berkat kamu saya bisa mahir dalam bahasa² luar,saya beri bintang lima ya,dan aplikasi nya sangat bagus,terima kasih",5,terima kasih dolingo berkat mahir bahasa2 luarsaya bintang yad aplikasi bagusterima
game ini membuat saya pintar cerdas game ini bagus dan mudah di pahami,5,game pintar cerdas bagus mudah paham
"sangat membantu, seperti menambah vocabulary dan membantu dalam speaking.",5,bantu vocabulary speaking
"bagus, lebih percaya diri untuk mengenal bhs inggris",4,bagus percaya kenal bhs inggris
ini aplikasi membantu banget buat belajar kususnya B. Inggris jadi cepat pintar 👍😎,5,aplikasi bantu banget ajar sus b inggris cepat pintar
sangat bagus belajar bahasa asing,5,bagus ajar bahasa asing
"Duolingo ini baguss banget bisa bahasa apa aja kalian juga harus main game ini. aku kasih segini dulu dehh, yaa kapan kapan lagi😄😄",5,baguss banget bahasa main game kasih gin dehh yaa
cukup seru belajar tapi terasa main game....i like,4,seru ajar asa main gamei like
aku suka banget sama Duolingo karena kita bisa belajar sambil bermain pokok nya bagus banget deh ada banyak pilihan bahasa nya.,5,suka banget ajar main pokok bagus bahasa
bagusss nanti saya kasih bintang lima kalo udh bisa bahasa inggris,4,bagus kasih bintang bahasa inggris
belajar bahasa Inggris dengan menyenangkan,5,ajar bahasa inggris senang
ini sangat menyenangkan dan bisa melatih anak kecil yang belum bisa b Inggeris atau bahasa lain pesan dari saya. saya mengucapkan terimakasih untuk Duolingo 👍👍,5,senang latih b inggeris bahasa pesan terimakasih
"ini seperti bermain game dan tidak membosankan, pelajarannya juga mudah dipahami untuk saya yang masih pemula... thank you Duolingo",5,main game bosan ajar mudah paham thank you
"Hanya di Dualingo yang belajar dengan tidak membosankan dan tepat untuk mengisi waktu yang terbuang sia"".Sejauh ini masih ini yang terlalu jauh.",5,dualingo ajar bosan isi buang siasejauh
"sangat membantu bagi saya dan, pembelajaran nya dikemas dengan cara yang menarik. sehingga, tidak merasa bosan aplikasi ini sangat recommended.",5,bantu ajar kemas tarik bosan aplikasi recommended
"apk nya sangat bagus, tapi -1 love♡ (suah dapat).:)",3,aplikasi bagus love suah
"Tidak masalah dengan iklan, hanya konten yg mengandung unsur lgbt membuat risih",1,iklan konten kandung unsur lgbt risih
"aku pake duolingo selama 1 bulan, dan hasil nya bahasa inggris ku semakin lancar dan pengucapan nya semakin bagus! 💗",5,hasil bahasa inggris ku lancar bagus
"Bagus banget sih, buat yang GK punya waktu luang tapi pengen ttp belajar di sela"" kesibukan, duolingo pas banget.",5,bagus banget luang ajar sibuk pas
"sangat membantu untuk belajar bahasa inggris lebih konsisten dan mudah dipahami, terimakasih",5,bantu ajar bahasa inggris konsisten mudah paham terimakasih
"Duolingo ini Sagat membantu saya belajar bahasa Inggris, ini sangat cocok untuk keluarga kalian maupun anak kalian. Ayoo download duolingo",5,sagat bantu ajar bahasa inggris cocok ayoo download
banyak bahasa yg bisa di pelajari aku memakai bahasa inggris dan japang😁,5,bahasa ajar inggris japang
"sangat membantu dalam menghapal kosa kata, dan merangkai kata sederhana, sangat-sangat membantu pemula dalam belajar bahasa",5,bantu menghapal kosa rangkai sederhana sangatsangat ajar bahasa
"ini membuat ku paham bahasa Inggris dan bahasa lainnya, semakin aku paham maka prestasi pembelajaranku meningkat aku aslinya ringking 16 dari 30 siswa sekarang aku ringking 5 dari 30 siswa",5,ku paham bahasa inggris prestasi ajar tingkat asli ringking siswa
aplikasi bagus buat belajar bahasa asing bagi pemula,5,aplikasi bagus ajar bahasa asing
Aplikasi ini lumayan berguna banget sih saya suka banget aplikasi duolingo,4,aplikasi lumayan banget suka
Misi tantangan tiap bulan tidak bertambah padahal misi yang selesai melebihi target,1,misi tantang selesai target
"aplikasi ini sangat membantu saya dalam meningkatkan kemampuan saya dalam berbicara dengan tamu yayasan siapapun jadi saya kasi bintang 5 ,",5,aplikasi bantu tingkat tamu yayasan kasi bintang
"Saya suka dengan aplikasi ini, tapi tolong di berikan penjelasan. Contoh ""Boys"" artinya ""para anak laki2"". di beri penjelasan nya seperti "" Jika boy ada anak laki laki. Jika boys Ada lah para anak laki laki. udh itu saja, maad jika ada kesalahan di ketikan saya 🙏",4,suka aplikasi tolong ikan contoh boys boy maad salah keti
aplikasi belajar bahasa yang sangat seru,5,aplikasi ajar bahasa seru
"Aplikasinya bagus dan menarik, cuman Sangat di sayangkan saat belajar bahasa lain tidak ada penutur kata bahasa Indonesia",5,aplikasi bagus tarik sayang ajar bahasa
Sangat membantu dalam belajar bahasa Inggris,5,bantu ajar bahasa inggris
"Let the stars judge this application,karena memang sebagus itu duolingo,bisa dikit dikit bahasa Inggris gara gara ini aplikasi,BUT ONE THING!!sekarang sudah gak ada lagi kolom komentar karena disana saya belajar dari orang²,terus diskusi bersama tapi,sekarang ditiadakan dan nyawa juga berkurang kalau melakukan kesalahan sedangkan versi sebelumnya saya gak tau versi ke berapa tapi pada wakru versi lama itu lebih enak dari versi sekarang nyawanya gak terbatas,ada kolom komentar buat diskusi disana",5,let stars judge this applicationkarena bagus duolingobisa dikit bahasa inggris gara aplikasibut one thingsekarang kolom komentar ajar orang2terus diskusi tapisekarang tiada nyawa laku salah versi wakru enak terbatasada
"Haloo duolingo!!! Aku ada saran ni, aku harap ada fitur chat dengan teman di duolingo, dan ada kelas belajar bareng, aku sangat ingin sekali belajar bareng teman, saya harap anda membaca ini, terimakasih..",5,haloo saran harap fitur chat kelas ajar bareng baca terimakasih
Gem Duolingo ini sangat bermanfaat untuk belajar bahasa Inggris,5,gem manfaat ajar bahasa inggris
"mudah di pahami, tapi tolong tambah kan penerjemah indonesia di pembelajaran bahasa lain. seperti japan",4,mudah paham tolong terjemah ajar bahasa japan
bagus untuk belajar bahasa lain selain indo!,5,bagus ajar bahasa
seru bgtt bisa buat belajar bahasa lunar negerii bisa menambah ilmu jugaaa,5,seru bgtt ajar bahasa lunar negeri ilmu
"bagus, karena telah membuat aku bisa belajar bahasa Inggris dengan gratis",5,bagus ajar bahasa inggris gratis
game ini sangat membantu kita unutuk belajar bahasa luar negri,5,game bantu unutuk ajar bahasa negeri
aku bisa belajar bahasa Inggris bahkan aku juga bisa belajar bahasa asing juga,5,ajar bahasa inggris asing
